config_id,class,config_json,input_kind,input_shapes,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
4b4c3f50477a05c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",tensor,"[[1, 128, 30, 40]]",3.025,1632,1.8273,4.976732,3.555,6.495963,64.8,65.9,2400020480,2400020480,545,False,,
347e13f415663a02,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 128, 15, 20]]",3.022,6285,0.4742,4.979349,3.557617,1.686861,64.8,64.2,2400017408,2400023808,652,False,,
f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 192, 30, 40]]",3.023,1980,1.5054,5.184127,3.762395,5.66389,64.2,66.4,2400027136,2400030464,574,False,,
4dcd5e71e363bf00,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 64, 30, 40]]",3.024,6805,0.4379,4.718085,3.296353,1.443627,65.9,64.8,2400017408,2400020480,659,False,,
bca6aebd671901f9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 32, 30, 40]]",3.022,5321,0.5597,5.58586,4.164129,2.330482,65.9,67.0,2400023808,2400030464,633,False,,
9ae5ec4ddbebd1a6,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [2, 2]}",tensor,"[[1, 128, 30, 40]]",3.023,992,3.0022,6.8299,5.408168,16.236432,64.8,67.0,2400020480,2400023808,502,False,,
850cd8751e07b4ce,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",3.022,3306,0.9003,5.376029,3.954297,3.560117,65.9,65.9,2400020480,2400023808,572,False,,
a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 384, 15, 20]]",3.03,2347,1.2694,6.293756,4.872024,6.184354,65.9,67.0,2400033792,2400027136,579,False,,
00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 128, 15, 20]]",3.022,8076,0.369,4.678107,3.256375,1.201597,67.0,65.3,2400027136,2400023808,656,False,,
7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 64, 15, 20]]",3.022,5947,0.5011,5.877417,4.455686,2.232696,64.8,68.1,2400033792,2400027136,602,False,,
1712e7d5e9da8bf3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",3.022,4760,0.6256,5.174863,3.753131,2.348024,65.9,66.4,2400023808,2400030464,625,False,,
c9903d10288673c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 512, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 512, 15, 20]]",3.024,1653,1.8035,5.473443,4.051711,7.307087,66.4,67.0,2400033792,2400027136,537,False,,
c835d8233841ec8c,MaxPool2d,"{""class"": ""MaxPool2d"", ""dilation"": 1, ""kernel_size"": 5, ""padding"": 2, ""stride"": 1}",tensor,"[[1, 128, 15, 20]]",3.022,4777,0.6232,4.73546,3.313729,2.065069,66.4,67.0,2400020480,2400030464,739,False,,
5eff6a3a74c95823,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 128, 15, 20]]",3.026,4560,0.6535,5.026385,3.604654,2.355809,66.4,66.4,2400033792,2400020480,592,False,,
6349974901edc3ae,Identity,"{""class"": ""Identity""}",tensor,"[[1, 128, 15, 20]]",,0,,,,,,,,,0,True,forward,RuntimeError: deque mutated during iteration
d8b623f69d3ca6d9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 128, 30, 40]]",3.022,2830,1.0527,4.525124,3.103393,3.266802,62.0,64.2,2400020480,2400020480,607,False,,
558011dc253c52df,Upsample,"{""class"": ""Upsample""}",tensor,"[[1, 128, 30, 40]]",3.022,9805,0.3039,5.112858,3.691127,1.121647,64.2,67.0,2400027136,2400020480,545,False,,
737abb0106288822,Concat,"{""class"": ""Concat""}",list,"[[1, 128, 15, 20], [1, 256, 15, 20]]",,0,,,,,,,,,0,True,warmup,TypeError: Concat.forward() takes 2 positional arguments but 3 were given
593fe36f63e08017,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 384, 30, 40]]",3.026,1116,2.6722,4.512623,3.090891,8.259509,65.3,65.9,2400027136,2400030464,531,False,,
9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 64, 30, 40]]",3.023,3813,0.7811,6.432863,5.011131,3.913996,65.9,68.1,2400027136,2400020480,606,False,,
6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 32, 30, 40]]",3.024,3421,0.8714,5.232278,3.810546,3.320421,65.9,67.5,2400027136,2400030464,567,False,,
15a5a87053111448,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 256, 60, 80]]",3.025,682,4.3682,5.241103,3.819372,16.683802,68.1,67.0,2400023808,2400020480,480,False,,
4bbc089f08e24d13,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 96, 60, 80]]",3.025,1078,2.7645,4.036939,2.615207,7.229805,67.5,65.9,2400020480,2400030464,533,False,,
e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 128, 30, 40]]",3.025,1353,2.1991,5.633263,4.211531,9.261376,67.0,68.6,2400023808,2400017408,543,False,,
cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",3.023,1986,1.5006,5.854852,4.433121,6.652308,68.6,68.1,2400020480,2400027136,576,False,,
28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 64, 60, 80]]",3.027,1404,2.1217,4.492104,3.070373,6.514322,67.0,65.9,2400027136,2400033792,560,False,,
cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 64, 60, 80]]",3.023,1154,2.5819,4.119148,2.697416,6.96452,64.8,66.4,2400033792,2400023808,533,False,,
bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 80, 15, 20]]",3.023,9234,0.3227,4.6663,3.244569,1.047164,65.3,65.3,2400033792,2400020480,657,False,,
a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 80, 15, 20]]",3.023,8162,0.3651,4.818368,3.396637,1.240122,65.9,65.3,2400030464,2400017408,667,False,,
32e3e6c6f84c211c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 128, 30, 40]]",3.023,3370,0.8834,5.004492,3.58276,3.165126,65.3,66.4,2400033792,2400023808,578,False,,
1f19a8bb82916c1e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",3.023,5723,0.5203,4.831174,3.409442,1.773931,66.4,67.0,2400017408,2400017408,621,False,,
5d788137f50eda55,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",3.023,5985,0.4979,5.33204,3.910308,1.94712,65.3,67.0,2400027136,2400027136,644,False,,
c8d53189cd2396c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 16, 4, 6300]]",3.023,3759,0.7928,4.965484,3.543752,2.809356,65.3,67.0,2400020480,2400020480,590,False,,
