config_id,class,config_json,input_kind,input_shapes,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 128, 30, 40]]",2.024,893,2.2179,5.37433,3.904914,8.660548,66.4,67.5,2400023808,2400023808,354,False,,
cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",2.022,1319,1.5005,5.771746,4.302329,6.455432,67.0,68.6,2400033792,2400027136,376,False,,
28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 64, 60, 80]]",2.025,905,2.1872,4.244843,2.775426,6.070448,67.0,66.4,2400017408,2400020480,376,False,,
cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 64, 60, 80]]",2.023,714,2.7696,3.999791,2.530374,7.008069,67.0,65.9,2400027136,2400020480,351,False,,
bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 80, 15, 20]]",2.027,6008,0.3289,4.572014,3.102597,1.020509,65.3,65.3,2400033792,2400033792,446,False,,
a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 80, 15, 20]]",2.023,5374,0.3685,4.737519,3.268103,1.204323,64.8,65.9,2400020480,2400023808,436,False,,
32e3e6c6f84c211c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 128, 30, 40]]",2.023,2249,0.8791,4.99236,3.522943,3.096879,64.8,65.3,2400020480,2400023808,386,False,,
1f19a8bb82916c1e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",2.023,3648,0.5423,4.581815,3.112398,1.687774,65.9,65.3,2400037120,2400030464,415,False,,
5d788137f50eda55,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 256, 15, 20]]",2.023,3929,0.504,5.410597,3.94118,1.98618,65.9,65.9,2400033792,2400033792,426,False,,
c8d53189cd2396c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}",tensor,"[[1, 16, 4, 6300]]",2.025,2331,0.8482,5.380936,3.911519,3.317668,65.3,65.9,2400033792,2400033792,385,False,,
